"ENTREZID","SYMBOL","logFC","logCPM","LR","PValue","FDR"
55035,"NOL8",0.0769662882491183,5.70707605822536,0.228034943652264,0.632984731632484,0.723483482273992
10818,"FRS2",0.126975893447729,3.23028295820285,0.2277523253615,0.633195476877442,0.723660015581393
4671,"NAIP",-0.297043685780072,3.66946557805459,0.227436746030104,0.633430990594626,0.723827378607464
56672,"AKIP1",-0.0838232858082486,5.96196241370939,0.227358841310798,0.633489160975585,0.723827378607464
730094,"MOSMO",-0.114661800678244,4.30593024941301,0.227329813049705,0.633510839106385,0.723827378607464
1316,"KLF6",-0.0890563162245242,7.30361986499364,0.226391663585549,0.634212359850703,0.724520387330198
54910,"SEMA4C",-0.510521950760225,3.98959421845393,0.226367972133691,0.634230098687415,0.724520387330198
957,"ENTPD5",-0.142486293099293,3.07552248931608,0.22608950355831,0.634438685789438,0.724694269221897
23637,"RABGAP1",0.0831655795403446,6.21070144392866,0.225406774086236,0.634950752079797,0.725214741713531
2149,"F2R",-0.110822636491061,3.77122808909946,0.224924080301623,0.635313359711245,0.725564431333338
NA,NA,-0.439773441337897,1.12002174507641,0.224779636245731,0.635421961141731,0.72562399489002
NA,NA,-0.167804650588698,2.25776639632846,0.224275156078189,0.635801594239581,0.725993026643259
642280,"ZNF876P",-0.163312946753624,3.1301190236584,0.224133376772254,0.635908380565374,0.726012104156072
11244,"ZHX1",0.103350680810675,5.12714678636289,0.224103012705264,0.6359312557602,0.726012104156072
282974,"STK32C",-0.100325022276395,3.97561614442749,0.223235078596617,0.636585929621429,0.726631513769871
64219,"PJA1",0.101683058525572,4.2665829991275,0.223233844266657,0.636586861771784,0.726631513769871
23460,"ABCA6",-0.220243729069903,2.43832383063181,0.222955218291492,0.636797357296935,0.72680724745202
NA,NA,-0.20937926910715,4.44178861732479,0.222765953543881,0.636940434226577,0.726893256650733
81628,"TSC22D4",-0.116264229810259,5.41436000370326,0.222705955460182,0.636985806003151,0.726893256650733
55830,"GLT8D1",0.131503036207556,4.34926114424093,0.22239398771656,0.637221842904573,0.727098064134412
2783,"GNB2",0.115199814650054,5.54642389219984,0.222138848326271,0.637415033568619,0.727253950166379
4359,"MPZ",0.182673749411859,1.21176669131399,0.22185536296174,0.637629846795486,0.727434476442667
8634,"RTCA",-0.0694697856123778,5.93340901135493,0.221659053017303,0.637778700463177,0.727533035988584
29760,"BLNK",-0.144878485950869,3.03233665302807,0.221592175291608,0.637829429450901,0.727533035988584
201176,"ARHGAP27",0.307001750946565,1.55648849400727,0.221441605236858,0.637943676101579,0.727576715535975
7203,"CCT3",0.0779856681853079,6.38440960231989,0.221392532460674,0.637980920849593,0.727576715535975
339230,"CCDC137",-0.108409430037335,4.47048621622257,0.22113829374635,0.638173961081178,0.72773230459492
79446,"WDR25",-0.125304302369088,2.83047780406154,0.220549247925014,0.638621737341696,0.728178324776256
NA,NA,-0.153949717988457,2.64020667366977,0.220447143247103,0.638699428682063,0.728188130059788
55127,"HEATR1",0.116126739087525,3.6867410069688,0.220389066134741,0.638743629292429,0.728188130059788
8091,"HMGA2",0.202631526429843,2.65559037580859,0.219891258038725,0.63912278677593,0.728555770506747
65981,"CAPRIN2",-0.110073602806431,4.1820927472585,0.219303388542466,0.639571214681467,0.729002302245988
9153,"SLC28A2",-0.138695052897384,4.10624787632797,0.219170269588401,0.639672859803059,0.729053516514613
652276,"LOC652276",0.115040074304729,3.77316512156421,0.219074851560208,0.639745740933437,0.729071941462706
11169,"WDHD1",-0.121074509538323,3.10078299920475,0.218942469463308,0.639846887595833,0.729122572470919
6171,"RPL41",0.108857053773613,10.8911958658657,0.21878468076661,0.639967494896343,0.72919536845351
NA,NA,-0.222114021665682,1.36017529107226,0.217810857733888,0.640713021275007,0.729980137241001
100529257,"SYNJ2BP-COX16",-0.157308669442497,5.35330508909724,0.21744863104395,0.640990847816203,0.730188172160209
23435,"TARDBP",0.0830608968296838,5.98302678261984,0.217424690590546,0.641009219978837,0.730188172160209
2140,"EYA3",-0.158610682253334,5.16693258753332,0.216369914747215,0.64181989144435,0.731046846049719
5580,"PRKCD",-0.083510731794884,6.64102755930752,0.216227702679808,0.64192937547293,0.731106770772084
